Type,Comment,Predicted Label
multi_line,Creates a new Frame.  @param owner the owner frame @param font  the font to use,RELEVANT
multi_line,Is called from table dialog if this dialog is needed.  @param needed            true if needed @param tableDialogBounds the table dialogs bounds,RELEVANT
multi_line,Sets the expressions  @param expressions the expressions to show,RELEVANT
multi_line,Copyright (c) 2021 Helmut Neemann. Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Exports a CSV table containing only the prime implicants,RELEVANT
multi_line,Creates a new instance,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Shows a simple string,RELEVANT
multi_line,Creates a new instance  @param parent the parent @param title  the dialog title @param str    the text to show,RELEVANT
multi_line,Creates a new instance  @param parent the parent @param title  the dialog title @param str    the text to show,RELEVANT
multi_line,Creates a new instance  @param parent the parent @param title  the dialog title @param str    the text to show @param html   is the string a html string?,RELEVANT
multi_line,Copyright (c) 2018 Helmut Neemann. Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Editor used to define a custom shape. The actual implementation is only able to create a simple dummy shape.,RELEVANT
multi_line,Creates a new instance  @param customShapeDescription the shape to edit @param key                    the used key,RELEVANT
single_line,"Insert a copy of the element, retaining the attributes.",,RELEVANT
single_line,Insert the element using default attributes.,,RELEVANT
single_line,is allowed also if locked!,,RELEVANT
single_line,"System.out.println(`repaint: ` + time + `ms, `+scaleHasChanged);",,RELEVANT
single_line,set Scaling,,RELEVANT
single_line,"move drawing center to (0,0)",,RELEVANT
single_line,move drawing center to frame center,,RELEVANT
single_line,do nothing if element not found!,,RELEVANT
single_line,Do nothing if an element is not in the library,,RELEVANT
single_line,do nothing on error,,RELEVANT
single_line,seems to happen in very rare cases,,RELEVANT
single_line,"if active mouse controller does not handle the drag, move the circuit instead.",,RELEVANT
single_line,MouseController can not be final because its overridden. Maybe checkstyle has a bug?,,RELEVANT
single_line,CHECKSTYLE.OFF: FinalClass,,RELEVANT
single_line,CHECKSTYLE.ON: FinalClass,,RELEVANT
single_line,Get current rectangle attributes.,,RELEVANT
single_line,Find which directions are being changed.,,RELEVANT
single_line,Flip rectangle vertically or horizontally if needed.,,RELEVANT
single_line,Enforce rectangle min dimensions.,,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,"Component which shows the circuit. ToDo: refactoring of repaint logic. Its to complex now. ToDo: class is to large, move the MouseController classes to their own package",RELEVANT
multi_line,"The delete icon, also used from {@link de.neemann.digital.gui.components.terminal.TerminalDialog}",RELEVANT
multi_line,"The copy icon, also used from {@link de.neemann.digital.gui.components.terminal.TerminalDialog}",RELEVANT
multi_line,@return returns the list of circuit attributes,RELEVANT
multi_line,Creates a new instance  @param parent       the parent window @param library      the library used to edit the attributes of the elements @param shapeFactory the shapeFactory used for copied elements,RELEVANT
multi_line,Opens the attribute editor,RELEVANT
multi_line,Apply a modification  @param modification the modification,RELEVANT
multi_line,invalidates the image buffer and calls repaint();,RELEVANT
multi_line,undo last action,RELEVANT
multi_line,redo last undo,RELEVANT
multi_line,save the circuit  @param filename the filename @throws IOException IOException,RELEVANT
multi_line,@return the main frame,RELEVANT
multi_line,@return the delete action to put it to the toolbar,RELEVANT
multi_line,@return the cut action,RELEVANT
multi_line,@return the copy action,RELEVANT
multi_line,@return the paste action,RELEVANT
multi_line,@return the rotate action,RELEVANT
multi_line,"Sets the edit mode and resets the circuit  @param runMode   true if running, false if editing @param modelSync used to access the running model",RELEVANT
multi_line,@return the highlighted elements,RELEVANT
multi_line,Adds a drawable to the highlighted list  @param drawable the drawable to add @param <T>      type of drawable,RELEVANT
multi_line,Add a list of drawables to high light  @param drawables the list of drawables,RELEVANT
multi_line,Adds all the wires representing the given value to the highlighted list  @param values the value,RELEVANT
multi_line,remove all highlighted elements,RELEVANT
multi_line,Sets the style used to highlight components  @param highLightStyle the style to highlight components,RELEVANT
multi_line,@return the actual highlighted style,RELEVANT
multi_line,Adds the given element to insert to the circuit  @param element the element to insert,RELEVANT
multi_line,"Adds the given list of elements to insert to the circuit  @param elements the list of elements to insert @param pos      inserting position, maybe null",RELEVANT
multi_line,Transforms a circuit coordinate to a screen coordinate relative to this component.  @param pos the circuit position @return the screen coordinate relative to this component,RELEVANT
multi_line,rounds the given vector to the raster  @param pos the vector @return pos round to raster,RELEVANT
multi_line,@return the circuit used,RELEVANT
multi_line,Returns the used circuit or the shallow copy if available  @return the circuit shown,RELEVANT
multi_line,Sets a circuit to this component  @param circuit the circuit,RELEVANT
multi_line,maximizes the circuit shown,RELEVANT
multi_line,scales the circuit  @param f factor to scale,RELEVANT
multi_line,sets the scale of the circuit  @param f factor to scale,RELEVANT
multi_line,Translates the circuit.  @param dx x movement @param dy y movement,RELEVANT
multi_line,Translates the circuit.  @param x x position,RELEVANT
multi_line,Translates the circuit.  @param y y position,RELEVANT
multi_line,@return returns true if this circuit is locked,RELEVANT
multi_line,@return undo action,AUXILIARY
multi_line,@return redo action,RELEVANT
multi_line,Makes current input values to the default values,RELEVANT
multi_line,All fuses (diodes) are restored to `not programed` so that they are working again.,RELEVANT
multi_line,Label all inputs and outputs,RELEVANT
multi_line,@return the used element library,RELEVANT
multi_line,@return true if circuit is modified,RELEVANT
multi_line,Adds a listener to the circuit.  @param listener the listener to add,RELEVANT
multi_line,@return true is component is in manual scale mode,RELEVANT
multi_line,Sets a copy to use temporarily to draw the circuit. Used to visualize a created concrete circuit created from a generic one.  @param circuit the circuit to use.,RELEVANT
multi_line,"Sets the hide tests flag  @param presentationMode if true, tests are hidden",RELEVANT
multi_line,@return the `tests are hidden` flag,RELEVANT
multi_line,"Is called if the mouse is dragged. If this method returns false, the circuit is moved instead.  @param e the mouse event @return false is drag is not handled by controller",RELEVANT
multi_line,Sets the circuit panel used for scrolling  @param circuitScrollPanel the panel,RELEVANT
multi_line,Updates the cursor for when the mouse hovers nears the border of a rectangle.  @param rect The rectangle element. @param pos  Current mouse position in circuit coordinates.,RELEVANT
multi_line,Activate a wizard  @param wizardNotification the wizard notification,RELEVANT
multi_line,Sets the modification listener.  @param tutorialListener is called every time the circuit is modified,RELEVANT
multi_line,Deactivate a wizard,RELEVANT
multi_line,Interface to interact with wizards,RELEVANT
multi_line,Called if an element is clicked  @param clicked the element clicked,RELEVANT
multi_line,Called if the wizard is to close,RELEVANT
multi_line,Listener to get notified if the circuit has changed,RELEVANT
multi_line,Called if the circuit was modified  @param modification the modification,RELEVANT
